Date,Timestamp,IP,Method,Endpoint,Status
2025-06-09,2025-06-09T10:37:10.095239827Z,157.66.96.46:61952,POST,/medicine_classify_v2/,200
2025-06-09,2025-06-09T10:37:15.209504310Z,157.66.96.46:61952,POST,/classify_ngoaitru,200
2025-06-09,2025-06-09T11:41:08.898333112Z,157.66.96.46:35068,POST,/medicine_classify_v2/,200
2025-06-09,2025-06-09T11:41:12.669095770Z,157.66.96.46:35068,POST,/classify_ngoaitru,200
2025-06-09,2025-06-09T12:38:08.592968033Z,157.66.96.46:39862,POST,/medicine_classify_v2/,200
2025-06-09,2025-06-09T12:38:13.333169942Z,157.66.96.46:39862,POST,/classify_thaisan,200
2025-06-09,2025-06-09T13:26:11.893236758Z,157.66.96.46:36497,POST,/medicine_classify_v2/,200
2025-06-09,2025-06-09T13:26:17.366623369Z,157.66.96.46:36497,POST,/classify_ngoaitru,200
2025-06-09,2025-06-09T13:32:10.704501059Z,157.66.96.46:59278,POST,/medicine_classify_v2/,200
2025-06-09,2025-06-09T13:32:16.451941660Z,157.66.96.46:59278,POST,/classify,200
2025-06-09,2025-06-09T14:04:03.861098610Z,157.66.96.46:47197,POST,/medicine_classify_v2/,200
2025-06-09,2025-06-09T14:04:21.590050696Z,157.66.96.46:47197,POST,/classify,200
2025-06-09,2025-06-09T15:20:18.434396880Z,157.66.96.46:48239,POST,/medicine_classify_v2/,200
2025-06-09,2025-06-09T15:20:26.460217789Z,157.66.96.46:48239,POST,/classify_ngoaitru,200
2025-06-09,2025-06-09T17:11:09.068800881Z,157.66.96.46:49570,POST,/classify_ngoaitru,200
2025-06-10,2025-06-10T03:46:09.681078414Z,157.66.96.46:35607,POST,/medicine_classify_v2/,200
2025-06-10,2025-06-10T03:46:15.162223745Z,157.66.96.46:35607,POST,/classify_ngoaitru,200
2025-06-10,2025-06-10T04:26:09.748779268Z,157.66.96.46:44530,POST,/medicine_classify_v2/,200
2025-06-10,2025-06-10T04:26:14.387979015Z,157.66.96.46:44530,POST,/classify_ngoaitru,200
2025-06-10,2025-06-10T08:17:40.860056578Z,103.9.0.229:43860,POST,/medicine_classify_v2/,200
2025-06-10,2025-06-10T08:19:26.812838645Z,103.9.0.229:46742,POST,/medicine_classify_v2/,200
2025-06-10,2025-06-10T08:22:29.532872719Z,103.9.0.229:55224,POST,/medicine_classify_v2/,200
2025-06-10,2025-06-10T08:51:24.249392371Z,118.69.125.122:61380,POST,/medicine_classify_v2/,200
2025-06-10,2025-06-10T08:54:26.008175864Z,118.69.125.122:61989,POST,/medicine_classify_v2/,200
2025-06-10,2025-06-10T09:42:19.659765640Z,103.9.0.229:45172,POST,/medicine_classify_v2/,200
2025-06-10,2025-06-10T09:55:00.338195537Z,103.9.0.229:58270,POST,/medicine_classify_v2/,200
2025-06-10,2025-06-10T10:05:52.239767392Z,103.9.0.229:50194,POST,/medicine_classify_v2/,200
2025-06-10,2025-06-10T10:25:46.056601828Z,103.9.0.229:36940,POST,/medicine_classify_v2/,200
2025-06-10,2025-06-10T11:16:45.903616778Z,103.9.0.229:59564,POST,/medicine_classify_v2/,200
2025-06-10,2025-06-10T11:54:25.541049900Z,103.9.0.229:56582,POST,/medicine_classify_v2/,200
2025-06-10,2025-06-10T13:34:34.078808454Z,103.9.0.229:57108,POST,/medicine_classify_v2/,200
2025-06-10,2025-06-10T23:42:42.479854398Z,103.9.0.229:37924,POST,/medicine_classify_v2/,200
2025-06-11,2025-06-11T02:27:36.757363085Z,103.9.0.229:57760,POST,/medicine_classify_v2/,200
2025-06-11,2025-06-11T03:22:40.781539120Z,118.69.125.122:58512,POST,/medicine_classify_v2/,200
2025-06-11,2025-06-11T03:36:01.926046643Z,118.69.125.122:61568,POST,/medicine_classify_v2/,200
2025-06-11,2025-06-11T03:39:13.311243273Z,118.69.125.122:62510,POST,/medicine_classify_v2/,200
2025-06-11,2025-06-11T03:44:52.012353051Z,118.69.125.122:64322,POST,/medicine_classify_v2/,200
2025-06-11,2025-06-11T03:48:29.365895033Z,118.69.125.122:65334,POST,/medicine_classify_v2/,200
2025-06-11,2025-06-11T03:57:40.699128368Z,118.69.125.122:51948,POST,/medicine_classify_v2/,200
2025-06-11,2025-06-11T03:58:43.541488953Z,103.9.0.229:49780,POST,/medicine_classify_v2/,200
2025-06-11,2025-06-11T04:01:12.322054049Z,118.69.125.122:53014,POST,/medicine_classify_v2/,200
2025-06-11,2025-06-11T05:47:33.475458010Z,103.9.0.229:37016,POST,/medicine_classify_v2/,200
2025-06-11,2025-06-11T07:39:52.251048396Z,103.9.0.229:39204,POST,/medicine_classify_v2/,200
2025-06-11,2025-06-11T08:38:48.102145459Z,103.9.0.229:54808,POST,/medicine_classify_v2/,200
2025-06-11,2025-06-11T09:11:47.726814097Z,103.9.0.229:41972,POST,/medicine_classify/,200
2025-06-11,2025-06-11T09:11:59.503468665Z,103.9.0.229:41972,POST,/medicine_classify_v2/,200
2025-06-11,2025-06-11T09:12:26.434438175Z,103.9.0.229:56990,POST,/medicine_classify/,200
2025-06-11,2025-06-11T09:12:35.207796290Z,103.9.0.229:56990,POST,/medicine_classify_v2/,200
2025-06-11,2025-06-11T09:12:45.997046845Z,103.9.0.229:54154,POST,/medicine_classify/,200
2025-06-11,2025-06-11T09:12:57.808622979Z,103.9.0.229:54154,POST,/medicine_classify_v2/,200
2025-06-11,2025-06-11T09:42:07.306435499Z,103.9.0.229:60488,POST,/medicine_classify_v2/,200
2025-06-11,2025-06-11T09:43:42.345985736Z,103.9.0.229:58054,POST,/medicine_classify_v2/,200
2025-06-11,2025-06-11T09:44:38.214391388Z,103.9.0.229:53282,POST,/medicine_classify_v2/,200
2025-06-11,2025-06-11T09:48:38.521923187Z,103.9.0.229:52332,POST,/medicine_classify_v2/,200
2025-06-11,2025-06-11T09:51:11.339056422Z,103.9.0.229:38504,POST,/medicine_classify_v2/,200
2025-06-11,2025-06-11T09:52:02.353383527Z,103.9.0.229:39488,POST,/medicine_classify_v2/,200
2025-06-11,2025-06-11T09:57:57.312480461Z,103.9.0.229:50776,POST,/medicine_classify_v2/,200
2025-06-11,2025-06-11T10:04:09.036968529Z,103.9.0.229:36860,POST,/medicine_classify_v2/,200
2025-06-11,2025-06-11T10:05:19.696827781Z,103.9.0.229:36856,POST,/medicine_classify_v2/,200
2025-06-11,2025-06-11T10:18:12.264352677Z,103.9.0.229:50010,POST,/medicine_classify_v2/,200
2025-06-11,2025-06-11T10:26:50.923383022Z,103.9.0.229:56288,POST,/medicine_classify_v2/,200
2025-06-11,2025-06-11T10:41:37.138991481Z,103.9.0.229:38606,POST,/medicine_classify_v2/,200
2025-06-11,2025-06-11T13:46:16.250322486Z,103.9.0.229:34842,POST,/medicine_classify_v2/,200
2025-06-11,2025-06-11T14:49:38.400101399Z,103.9.0.229:45932,POST,/medicine_classify_v2/,200
2025-06-11,2025-06-11T15:05:34.279812333Z,103.9.0.229:34638,POST,/medicine_classify_v2/,200
2025-06-12,2025-06-12T02:28:21.312824120Z,103.9.0.229:49684,POST,/medicine_classify_v2/,200
2025-06-12,2025-06-12T03:16:45.088251706Z,103.9.0.229:59458,POST,/medicine_classify_v2/,200
2025-06-12,2025-06-12T03:17:53.348732972Z,103.9.0.229:52324,POST,/medicine_classify_v2/,200
2025-06-12,2025-06-12T03:18:45.887233763Z,103.9.0.229:56968,POST,/medicine_classify_v2/,200
2025-06-12,2025-06-12T04:40:09.171405544Z,103.9.0.229:50258,POST,/medicine_classify_v2/,200
2025-06-12,2025-06-12T04:42:03.146427493Z,103.9.0.229:50120,POST,/medicine_classify_v2/,200
2025-06-12,2025-06-12T06:20:36.742290584Z,103.9.0.229:51590,POST,/medicine_classify_v2/,200
2025-06-12,2025-06-12T06:37:48.784446497Z,103.9.0.229:55882,POST,/medicine_classify_v2/,200
2025-06-12,2025-06-12T06:37:58.623816982Z,103.9.0.229:55882,POST,/classify_ngoaitru,200
2025-06-12,2025-06-12T09:21:37.753535646Z,103.9.0.229:36360,POST,/medicine_classify_v2/,200
2025-06-12,2025-06-12T09:21:44.406796045Z,103.9.0.229:36360,POST,/classify_ngoaitru,200
2025-06-12,2025-06-12T09:32:45.796867411Z,103.9.0.229:53722,POST,/medicine_classify_v2/,200
2025-06-12,2025-06-12T09:32:52.219895605Z,103.9.0.229:53722,POST,/classify_ngoaitru,200
2025-06-12,2025-06-12T09:37:43.864114872Z,103.9.0.229:43136,POST,/medicine_classify_v2/,200
2025-06-12,2025-06-12T09:37:49.510265515Z,103.9.0.229:43136,POST,/classify_ngoaitru,200
2025-06-12,2025-06-12T10:01:08.600119369Z,103.9.0.229:51814,POST,/medicine_classify_v2/,200
2025-06-12,2025-06-12T10:01:20.619047010Z,103.9.0.229:51814,POST,/classify_ngoaitru,200
2025-06-12,2025-06-12T10:03:43.755394151Z,103.9.0.229:56144,POST,/medicine_classify_v2/,200
2025-06-12,2025-06-12T10:03:51.494965872Z,103.9.0.229:56144,POST,/classify_ngoaitru,200
2025-06-12,2025-06-12T10:28:46.001075422Z,103.9.0.229:55762,POST,/medicine_classify_v2/,200
2025-06-12,2025-06-12T10:30:08.316552045Z,103.9.0.229:34032,POST,/medicine_classify_v2/,200
2025-06-12,2025-06-12T10:30:50.186847099Z,103.9.0.229:52762,POST,/medicine_classify_v2/,200
2025-06-12,2025-06-12T10:34:18.220896189Z,103.9.0.229:45948,POST,/medicine_classify_v2/,200
2025-06-12,2025-06-12T10:34:57.437480724Z,103.9.0.229:57308,POST,/medicine_classify_v2/,200
2025-06-12,2025-06-12T10:35:26.351305997Z,103.9.0.229:41738,POST,/medicine_classify_v2/,200
2025-06-12,2025-06-12T10:47:06.648233030Z,103.9.0.229:32800,POST,/medicine_classify/,200
2025-06-12,2025-06-12T10:47:17.998461457Z,103.9.0.229:32800,POST,/medicine_classify_v2/,200
2025-06-12,2025-06-12T10:47:56.091796204Z,103.9.0.229:41952,POST,/medicine_classify/,200
2025-06-12,2025-06-12T10:48:06.890721984Z,103.9.0.229:41952,POST,/medicine_classify_v2/,200
2025-06-12,2025-06-12T10:48:18.531984672Z,103.9.0.229:45846,POST,/medicine_classify/,200
2025-06-12,2025-06-12T10:48:29.680102147Z,103.9.0.229:45846,POST,/medicine_classify_v2/,200
2025-06-12,2025-06-12T10:52:54.571284763Z,103.9.0.229:36568,POST,/medicine_classify_v2/,200
2025-06-12,2025-06-12T10:53:58.111411879Z,103.9.0.229:42232,POST,/medicine_classify_v2/,200
2025-06-12,2025-06-12T10:54:33.874551965Z,103.9.0.229:50528,POST,/medicine_classify_v2/,200
2025-06-12,2025-06-12T11:06:45.337685166Z,103.9.0.229:51188,POST,/medicine_classify_v2/,200
2025-06-12,2025-06-12T11:06:50.886982517Z,103.9.0.229:51188,POST,/classify_ngoaitru,200
2025-06-13,2025-06-13T04:59:36.311146772Z,103.9.0.229:35700,POST,/medicine_classify/,200
2025-06-13,2025-06-13T05:00:03.772795382Z,103.9.0.229:35700,POST,/medicine_classify_v2/,200
2025-06-13,2025-06-13T05:00:07.047045646Z,103.9.0.229:35656,POST,/medicine_classify/,200
2025-06-13,2025-06-13T05:00:29.846747416Z,103.9.0.229:35656,POST,/medicine_classify_v2/,200
2025-06-14,2025-06-14T06:00:38.459276661Z,103.9.0.229:39878,POST,/medicine_classify_v2/,200
2025-06-14,2025-06-14T06:01:18.405181600Z,103.9.0.229:57224,POST,/medicine_classify_v2/,200
2025-06-14,2025-06-14T06:01:48.922379510Z,103.9.0.229:60038,POST,/medicine_classify_v2/,200
2025-06-14,2025-06-14T06:02:11.854396119Z,103.9.0.229:57182,POST,/medicine_classify_v2/,200
2025-06-14,2025-06-14T06:03:47.127112737Z,103.9.0.229:59430,POST,/medicine_classify_v2/,200
2025-06-14,2025-06-14T06:15:31.417151005Z,103.9.0.229:37972,POST,/medicine_classify_v2/,200
2025-06-14,2025-06-14T06:16:02.441257121Z,103.9.0.229:41828,POST,/medicine_classify_v2/,200
2025-06-14,2025-06-14T06:16:45.460100693Z,103.9.0.229:52346,POST,/medicine_classify_v2/,200
2025-06-14,2025-06-14T06:27:17.614313150Z,103.9.0.229:41150,POST,/medicine_classify/,200
2025-06-14,2025-06-14T06:29:38.905363043Z,103.9.0.229:50636,POST,/medicine_classify/,200
2025-06-14,2025-06-14T06:29:59.103766659Z,103.9.0.229:46344,POST,/medicine_classify/,200
2025-06-14,2025-06-14T06:32:50.302970770Z,103.9.0.229:56946,POST,/medicine_classify/,200
2025-06-14,2025-06-14T06:32:58.592970475Z,103.9.0.229:56946,POST,/medicine_classify_v2/,200
2025-06-14,2025-06-14T06:35:04.317992935Z,103.9.0.229:43480,POST,/medicine_classify/,200
2025-06-14,2025-06-14T06:35:12.342254986Z,103.9.0.229:43480,POST,/medicine_classify_v2/,200
2025-06-14,2025-06-14T06:42:31.349201235Z,103.9.0.229:37792,POST,/medicine_classify/,200
2025-06-14,2025-06-14T06:42:50.893152431Z,103.9.0.229:37792,POST,/medicine_classify_v2/,200
2025-06-14,2025-06-14T06:43:13.583728020Z,103.9.0.229:49732,POST,/medicine_classify/,200
2025-06-16,2025-06-16T02:08:49.388785695Z,103.9.0.229:44270,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:08:53.481520476Z,103.9.0.229:44270,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:09:54.842776849Z,103.9.0.229:56406,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:10:00.909043549Z,103.9.0.229:56406,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:11:51.706439190Z,103.9.0.229:44350,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:11:58.957836994Z,103.9.0.229:44350,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:12:54.474887840Z,103.9.0.229:42108,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:13:00.861037782Z,103.9.0.229:42108,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:15:11.781881422Z,103.9.0.229:53378,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:16:27.950819402Z,103.9.0.229:53378,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:16:42.355339309Z,103.9.0.229:35130,POST,/classify,200
2025-06-16,2025-06-16T02:17:34.851441218Z,103.9.0.229:35130,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:17:50.951072666Z,103.9.0.229:35130,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:18:58.308440118Z,103.9.0.229:39130,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:19:05.324544812Z,103.9.0.229:39130,POST,/classify,200
2025-06-16,2025-06-16T02:20:04.671989314Z,103.9.0.229:60054,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:20:13.461521122Z,103.9.0.229:60054,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:20:55.810035000Z,103.9.0.229:48050,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:21:05.451090244Z,103.9.0.229:48050,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:26:49.762057934Z,103.9.0.229:60776,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:26:53.852236362Z,103.9.0.229:60776,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:29:07.328814094Z,103.9.0.229:58882,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:29:17.070104203Z,103.9.0.229:58882,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:30:07.682191976Z,103.9.0.229:41710,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:30:20.597099592Z,103.9.0.229:55256,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:31:11.616955154Z,103.9.0.229:35076,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:31:23.438815652Z,103.9.0.229:35076,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:31:47.405165690Z,103.9.0.229:53820,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:34:39.929064889Z,103.9.0.229:46280,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:34:57.172224531Z,103.9.0.229:38956,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:35:04.476984074Z,103.9.0.229:38956,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:35:11.690232006Z,103.9.0.229:36758,POST,/classify,200
2025-06-16,2025-06-16T02:36:56.938612433Z,103.9.0.229:35396,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:37:27.906651648Z,103.9.0.229:32774,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:37:32.871360433Z,103.9.0.229:35396,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:38:00.256522809Z,103.9.0.229:40018,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:38:00.257801897Z,103.9.0.229:60262,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:38:09.282960325Z,103.9.0.229:60262,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:39:05.774987137Z,103.9.0.229:58994,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:39:15.730591415Z,103.9.0.229:58994,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:40:07.716608457Z,103.9.0.229:40120,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:40:16.627609066Z,103.9.0.229:40120,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:41:03.037875157Z,103.9.0.229:52038,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:41:10.880258288Z,103.9.0.229:52038,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:42:20.061353487Z,103.9.0.229:53238,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:42:30.609627913Z,103.9.0.229:43886,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:42:35.376575199Z,103.9.0.229:43886,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:42:41.118664718Z,103.9.0.229:53238,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:42:51.240142484Z,103.9.0.229:55838,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:43:04.088857282Z,103.9.0.229:53238,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:43:18.647491848Z,103.9.0.229:55846,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:43:18.685186024Z,103.9.0.229:55838,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:43:24.733931299Z,103.9.0.229:53238,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:43:25.737772813Z,103.9.0.229:55838,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:44:21.049620783Z,103.9.0.229:36854,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:44:33.419826641Z,103.9.0.229:36854,POST,/classify,200
2025-06-16,2025-06-16T02:45:55.015044246Z,103.9.0.229:57292,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:46:00.693329089Z,103.9.0.229:57292,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:49:12.190434137Z,103.9.0.229:37220,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:49:32.299013419Z,103.9.0.229:45316,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:49:39.070144379Z,103.9.0.229:45316,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:49:52.339010746Z,103.9.0.229:45316,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:49:52.343478982Z,103.9.0.229:37220,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:49:58.257693810Z,103.9.0.229:45316,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:50:51.413043130Z,103.9.0.229:51354,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:50:56.939991920Z,103.9.0.229:51354,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:53:24.025791575Z,103.9.0.229:58722,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:53:40.470967974Z,103.9.0.229:58722,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:53:48.997376748Z,103.9.0.229:47388,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:54:06.438897711Z,103.9.0.229:58722,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:54:39.367507340Z,103.9.0.229:47402,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:54:39.403989378Z,103.9.0.229:47388,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:54:45.312739841Z,103.9.0.229:58722,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:54:52.597520065Z,103.9.0.229:47388,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:55:49.958561300Z,103.9.0.229:47606,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:56:00.745485637Z,103.9.0.229:47618,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:56:04.068265568Z,103.9.0.229:47606,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:56:07.388761741Z,103.9.0.229:47618,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:56:49.095037882Z,103.9.0.229:39198,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:56:53.108911530Z,103.9.0.229:39198,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T02:58:46.756539256Z,103.9.0.229:38442,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T02:58:52.893799219Z,103.9.0.229:38442,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T03:00:01.871129850Z,103.9.0.229:59368,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T03:00:09.792083243Z,103.9.0.229:59368,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T03:09:46.463092682Z,103.9.0.229:47448,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T03:09:50.788751632Z,103.9.0.229:47448,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T03:12:47.839146847Z,103.9.0.229:39008,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T03:12:52.493161680Z,103.9.0.229:39008,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T03:18:12.386352181Z,103.9.0.229:49720,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T03:18:27.611425029Z,103.9.0.229:49720,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T03:22:04.945408807Z,103.9.0.229:48178,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T03:22:12.837575613Z,103.9.0.229:48178,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T03:43:38.883070728Z,103.9.0.229:40980,POST,/medicine_classify/,200
2025-06-16,2025-06-16T03:43:43.467270621Z,103.9.0.229:40980,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T03:44:08.859842679Z,103.9.0.229:41476,POST,/medicine_classify/,200
2025-06-16,2025-06-16T03:44:12.315046867Z,103.9.0.229:41476,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T04:05:02.960456519Z,103.9.0.229:58232,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T04:05:10.058663691Z,103.9.0.229:58232,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T04:18:53.975160643Z,103.9.0.229:56900,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T04:18:57.712991396Z,103.9.0.229:56900,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T04:52:51.198656978Z,103.9.0.229:34490,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T04:52:54.886869085Z,103.9.0.229:34490,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T07:14:33.097043530Z,103.9.0.229:46822,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T07:14:41.143676808Z,103.9.0.229:46822,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T07:25:29.894943375Z,103.9.0.229:39170,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T07:25:36.183949431Z,103.9.0.229:39170,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T07:31:22.241271543Z,103.9.0.229:41134,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T07:31:27.654526692Z,103.9.0.229:41134,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T08:24:32.146117763Z,103.9.0.229:55892,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T08:24:44.148821525Z,103.9.0.229:55892,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T09:00:23.091900108Z,103.9.0.229:40366,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T09:00:30.253682343Z,103.9.0.229:40366,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T09:19:17.567760774Z,103.9.0.229:45828,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T09:19:22.763863119Z,103.9.0.229:45828,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T10:03:20.155233508Z,103.9.0.229:56362,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T10:05:28.718450518Z,103.9.0.229:60356,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T12:01:17.404832285Z,103.9.0.229:37664,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T12:01:21.248275459Z,103.9.0.229:37664,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T12:41:31.583171107Z,103.9.0.229:51872,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T12:41:43.951101649Z,103.9.0.229:51872,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T13:45:28.937997840Z,103.9.0.229:35378,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T13:45:34.624179654Z,103.9.0.229:35378,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T14:37:26.866712851Z,103.9.0.229:42316,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T14:37:35.405398030Z,103.9.0.229:42316,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T14:44:24.711179420Z,103.9.0.229:44340,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T14:44:33.176566625Z,103.9.0.229:44340,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T14:56:16.187551543Z,103.9.0.229:42654,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T14:56:20.178165594Z,103.9.0.229:42654,POST,/classify,200
2025-06-16,2025-06-16T15:04:28.338282126Z,103.9.0.229:50718,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T15:04:34.725029454Z,103.9.0.229:50718,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T15:36:23.364178336Z,103.9.0.229:58058,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T15:36:29.332137784Z,103.9.0.229:58058,POST,/classify_ngoaitru,200
2025-06-16,2025-06-16T16:46:20.487437464Z,103.9.0.229:47344,POST,/medicine_classify_v2/,200
2025-06-16,2025-06-16T16:46:25.392855884Z,103.9.0.229:47344,POST,/classify_ngoaitru,200
2025-06-17,2025-06-17T02:56:48.846229565Z,103.9.0.229:58282,POST,/medicine_classify_v2/,200
2025-06-17,2025-06-17T02:57:02.812908757Z,103.9.0.229:58282,POST,/classify_ngoaitru,200
2025-06-17,2025-06-17T03:11:28.313242536Z,103.9.0.229:33976,POST,/classify_ngoaitru,200
2025-06-17,2025-06-17T06:31:46.640338317Z,103.9.0.229:35880,POST,/medicine_classify_v2/,200
2025-06-17,2025-06-17T06:33:28.766475993Z,103.9.0.229:53148,POST,/medicine_classify_v2/,200
